bright,"If something is bright it gives out or fills with much light.

Antonym: dark"
brighten,
brighter,The comparative form of bright; more bright.
brim,"brim (plural brims)
(obsolete) The sea; ocean; water; flood."
bring,"When you say ""you bring"" something to someone, you carry it with you to that someone."
brink,"brink (plural brinks)
The edge, margin, or border of a steep place, as of a precipice; a bank or edge,the brink of a river
(figuratively) The edge or borderthe brink of successHe's on the brink of madness."
Brink's,
brisk,Very active and quick.
bristle,"bristle (plural bristles)
A stiff or coarse hair.the bristles of a pig
The hair or straws that make up a brush, broom, or similar item."
britches,
British,
broiler,A broiler is an oven for broiling.
broke,"If you're broke, you don't have money."
broken,something that is broken is not as it should be because it has been damaged or injured
Brook,
Brook's,
brother,Your brother is another male child of one or both of your parents.
brought,Past participle of bring
brow,
brown,Brown is one of the colors people can see:
Bruce,
brunch,"brunch (countable and uncountable, plural brunches)
A meal eaten later in the day than breakfast and earlier than lunch, and often consisting of typical foods from both of those meals."
brush,An object uses many thin pieces of plastic to smooth objects like hair and wool.
brute,A brute is an animal.
Bryce,
buck,A male deer or goat.
buckle,
Bud,
budge,
buds,The plural form of bud; more than one bud.
bug,An insect of the order Hemiptera .
buggy,
bugle,A bugle is an instrument that sounds like a trumpet.
build,"If you build something, you make it out of pieces of other things."
building,"A building consists of walls, a foundation and a roof that together close in some space."
built,The past tense and past participle of build.
bulb,"A solid object that has one large, round end and another thin end."
bulk,The bulk of something is the largest part of it.
bulky,"bulky (comparative bulkier, superlative bulkiest)
Being large in size, mass, or volume.
Unwieldy.
(bodybuilding) Having excess body mass, especially muscle."
bull,An adult male cattle.
bum,A bum is someone who is usually homeless and poor.
bump,A bump is a small impact between two things.
bumped,The past tense and past participle of bump.
bun,A bun is a small bread roll.
bunch,"If you have a bunch of something, you have many of them."
bunches,The plural form of bunch; more than one bunch.
bundle,A bundle is a stack of objects that are held together by wrapping or tying them.
bunk,A bunk is a small bed.
buns,The plural form of bun; more than one bun.
bunt,"bunt (plural bunts)
(nautical) The middle part, cavity, or belly of a sail; the part of a furled sail which is at the center of the yard.The bunt of the sail was green.
A push or shove; a butt.
(baseball, softball) A ball that has been intentionally hit softly so as to be difficult to field, sometimes with a hands-spread batting stance or with a close-hand, choked-up hand position. No swinging action is involved.The bunt was fielded cleanly.
(baseball, softball) The act of bunting.The manager will likely call for a bunt here.
(aviation) The second half of an outside loop, from level flight to inverted flight.
A fungus (Ustilago foetida) affecting the ear of cereals, filling the grains with a foetid dust; pepperbrand."
Burl,
Burlson's,
burn,"If something has been cooked too much, then it is burned."
burp,"If you burp, you noisily get rid of gas from your stomach and out of your mouth.

Synonym: belch"
burst,"If something bursts, it breaks open because of pressure from the inside."
bus,A bus is a vehicle that carries a large number of people on roads.
bush,A bush is a plant that is a short tree.
bushels,
bust,A bust sculpture of a person's head and shoulders
bustle,
busy,"If you are busy, you are doing something and not available to do something else."
but,You use but to join two ideas and show that they are not the same.
Butch,
butt,Short for buttocks; a person's backside.
buy,"If you buy something, you give money and the thing becomes yours."
by,near or next to.
byte,A unit of eight bits that is used to measure a computer's memory.
cab,"A cab is a car that you can hire  for single trips. 

Synonyms: taxi, taxicab and taxi cab"
cabin,
cable,A cable is a strong wire or rope that is often made out of metal.
cackle,"cackle (plural cackles)
The cry of a hen or goose, especially when laying an egg
A laugh resembling the cry of a hen or goose.
Futile or excessively noisy talk.1930, Frank Richards, The Magnet, All Quiet on the Greyfriars FrontThere's no time to waste on silly cackle.
1930, Frank Richards, The Magnet, All Quiet on the Greyfriars FrontThere's no time to waste on silly cackle."
caffeine,"caffeine (usually uncountable, plural caffeines)
An alkaloid, C8H10N4O2, found naturally in tea and coffee plants which acts as a mild stimulant on the central nervous system."
cage,"A cage is a structure made with wire or bars, to hold an animal."
cake,A cake is a sweet baked food.
calculate,"If you calculate something, you find its value, usually by using mathematics."
Calculus,
calendar,A calendar is a system of measuring time.
calf,A calf is a young cow or the young of certain other large mammals.
call,"If you call someone, you contact them using a telephone."
calm,"If a person, place or situation is calm, it is peaceful and quiet."
came,The past tense of come.
camera,An object that takes pictures digitally or on film.
camp,"A camp is a place, usually outside of cities, where people stay for a short time."
campaign,"A campaign is a group of activities working towards a particular goal, often to elect a political candidate or in a war."
campfire,
campus,A campus is the grounds and the building of a college or university.
can,"If someone can do something, they are able to do it."
cancer,Cancer is a disease where cells grow to a tumor.
